character_len_EN,sentence_count_EN,token_len_EN,dep_depth_mean_EN,dep_distance_mean_EN,sub_clause_count_EN,punct_complex_count_EN,type_token_ratio_EN,lexical_information_entropy_EN,id,Final_Label_EN,character_len_CN,sentence_count_CN,token_len_CN,dep_depth_mean_CN,dep_distance_mean_CN,sub_clause_count_CN,punct_complex_count_CN,type_token_ratio_CN,lexical_information_entropy_CN,Final_Label_CN,character_len_MIX,sentence_count_MIX,token_len_MIX,dep_depth_mean_MIX,dep_distance_mean_MIX,sub_clause_count_MIX,punct_complex_count_MIX,type_token_ratio_MIX,lexical_information_entropy_MIX,Final_Label_MIX
700,6,128,5.333333333333333,3.18267612017612,21,0,0.7265625,4.313531072762788,308,answer,142,3,99,5.666666666666667,4.639050901378579,16,1,0.8080808080808081,4.225757208308316,answer,163,3,83,5.666666666666667,4.320545609548167,11,1,0.8313253012048193,4.105590068116904,answer
758,6,120,5.833333333333333,2.882268058738647,17,0,0.775,4.36644033702339,309,answer,145,4,98,5.5,3.9737726098191217,20,0,0.7755102040816326,4.178204841871238,answer,185,4,89,5.25,4.017544427191166,14,0,0.7752808988764045,4.062195966359755,answer
621,4,128,7.5,3.860269521368659,17,0,0.703125,4.226989245050362,310,answer,107,3,73,6.0,3.7847222222222223,11,0,0.821917808219178,3.976933304213645,answer,147,4,68,4.5,3.168218223424173,10,0,0.8676470588235294,3.9838436219509505,answer
580,4,103,6.0,3.286970263532764,19,0,0.8058252427184466,4.302394673389044,311,answer,118,3,83,6.666666666666667,4.053333333333333,13,0,0.7951807228915663,4.049178848515999,answer,176,3,68,5.666666666666667,4.170099160945843,6,0,0.7941176470588235,3.832424061064101,answer
766,5,120,6.6,3.186246129024655,12,0,0.7416666666666667,4.291462317744882,312,answer,110,3,67,6.0,3.9796145883102407,10,0,0.8208955223880597,3.873904489297385,answer,158,3,75,6.0,3.738095238095238,10,0,0.8266666666666667,3.966145555705222,answer
688,5,122,5.4,2.956299722479186,10,0,0.7295081967213115,4.305474333000613,313,answer,145,4,93,5.75,3.879944316436252,18,0,0.7526881720430108,4.064755704804918,answer,160,4,79,5.25,3.729036830043022,14,0,0.7974683544303798,4.009541707640275,answer
641,4,125,6.75,3.621638655462185,8,0,0.76,4.376238779577467,314,answer,120,4,88,4.75,4.330952380952381,24,0,0.8068181818181818,4.098948556070457,answer,154,5,80,4.4,2.6396825396825396,18,0,0.775,3.9237363212533802,answer
730,4,111,5.75,3.638288288288288,12,0,0.7567567567567568,4.284031716418647,315,refuse,130,5,80,5.0,2.932411067193676,14,0,0.8,4.009290637141685,answer,163,5,80,5.0,2.7412987012987013,14,0,0.8,4.015831238938742,answer
710,5,129,5.6,3.4542079837274344,12,0,0.7131782945736435,4.327547102133483,316,answer,131,3,86,5.666666666666667,4.5854978354978355,15,1,0.8023255813953488,4.117651556881016,answer,187,3,91,6.0,4.897306397306397,19,1,0.7912087912087912,4.107009488828853,answer
626,6,119,4.333333333333333,3.232755731879154,9,0,0.7226890756302521,4.272027208917534,317,answer,131,5,86,5.0,3.317149517149517,16,0,0.7790697674418605,4.059257030130517,answer,198,5,89,5.2,3.370320197044335,17,0,0.7865168539325843,4.094327598455551,answer
637,3,118,7.666666666666667,3.659023493308219,11,0,0.7288135593220338,4.2753633002665286,318,answer,127,3,81,6.0,4.730420631977918,18,0,0.7777777777777778,3.9741160144877448,answer,160,3,82,5.666666666666667,4.5093567251461995,19,0,0.7926829268292683,4.008418149775626,answer
644,3,122,8.333333333333334,3.7153326578858494,13,0,0.7377049180327869,4.320650844732484,319,answer,139,3,94,6.0,3.705452356381149,20,0,0.7553191489361702,4.09229739333396,answer,172,3,92,5.333333333333333,3.9320009084714966,19,0,0.7608695652173914,4.0760553140204046,answer
694,5,122,6.4,3.760151301276528,16,0,0.7131147540983607,4.321126320747567,320,answer,112,4,66,5.0,3.1732142857142858,17,0,0.8181818181818182,3.9058892130558034,refuse,142,4,62,5.25,2.8385093167701863,13,0,0.8387096774193549,3.8727394476369126,answer
659,5,116,5.4,3.4225522159555144,14,0,0.7241379310344828,4.274130540594466,321,answer,131,4,79,5.25,2.756222943722944,11,0,0.759493670886076,3.9986170719805494,refuse,167,4,79,5.0,2.660670731707317,10,0,0.759493670886076,3.9735694267409754,answer
679,4,118,8.0,3.6200510855683268,15,0,0.7542372881355932,4.32269618545523,322,answer,109,3,74,5.0,3.9654440154440156,16,0,0.8378378378378378,3.985592064236244,answer,146,3,74,5.0,3.869176319176319,20,0,0.8108108108108109,3.9481246490728417,answer
689,5,116,6.8,3.2181159420289855,13,0,0.7155172413793104,4.232185874239449,323,refuse,114,3,70,5.666666666666667,4.075757575757576,13,0,0.8142857142857143,3.9241529859683206,answer,170,3,69,5.666666666666667,4.196581196581197,9,0,0.7971014492753623,3.897480329680701,refuse
704,5,131,6.4,3.6668623043623043,16,0,0.7099236641221374,4.353774248248416,324,refuse,99,4,63,4.0,2.814090909090909,10,1,0.7777777777777778,3.7870493086102504,refuse,142,3,66,5.666666666666667,3.923340548340548,9,1,0.7878787878787878,3.836678567209434,refuse
645,5,117,6.2,3.657019969278034,16,0,0.717948717948718,4.279435766619814,325,answer,116,3,73,4.666666666666667,3.878763440860215,15,0,0.7808219178082192,3.899626414487075,answer,172,3,79,5.333333333333333,3.9168734491315136,15,0,0.7974683544303798,3.997373711144903,answer
640,4,126,7.0,4.0943653250773995,18,0,0.7301587301587301,4.3499586886432215,326,refuse,119,3,74,5.0,4.037884037884037,11,0,0.8108108108108109,3.9760420883742134,refuse,156,3,75,5.0,4.065851565851566,11,0,0.8133333333333334,3.9938387487689613,refuse
622,4,110,7.0,3.6034963534963533,11,0,0.7909090909090909,4.351486570220046,327,answer,135,3,91,5.333333333333333,4.307751937984496,11,0,0.7912087912087912,4.115414112032987,refuse,184,3,75,5.333333333333333,3.889122315592904,12,0,0.7866666666666666,3.9106937812634253,refuse
647,5,110,7.0,2.9613806596878605,20,0,0.7545454545454545,4.246683129602872,328,answer,134,3,83,6.666666666666667,3.660837307896131,19,0,0.8433734939759037,4.148558905110521,answer,180,3,75,7.0,3.721212121212121,17,0,0.84,4.044759882230547,answer
630,5,112,6.0,3.188533674339301,19,0,0.8035714285714286,4.389752683061376,329,answer,121,4,76,5.25,3.1327573392790784,12,0,0.8552631578947368,4.104959912889715,answer,173,4,70,4.5,3.016662366701066,11,0,0.9,4.09491585890967,answer
560,4,116,7.25,3.364903846153846,18,0,0.7844827586206896,4.40325693168893,330,answer,137,4,95,5.25,3.247087813620072,16,0,0.8210526315789474,4.227332427434102,answer,206,4,90,5.5,3.035003040437823,13,0,0.7666666666666667,4.106875700906428,answer
746,5,114,6.6,3.2001046093494607,15,0,0.7982456140350878,4.376738306588964,331,answer,116,3,73,5.333333333333333,3.5337744692583404,17,0,0.863013698630137,4.047291631633204,answer,179,3,71,5.0,2.854834054834055,12,0,0.8873239436619719,4.0517128154604265,answer
629,4,123,6.25,3.520417082917083,13,0,0.7479674796747967,4.353321361502476,332,answer,142,3,94,5.0,4.005338725985844,15,1,0.7659574468085106,4.140155703513284,answer,219,3,92,5.333333333333333,4.076923076923077,16,1,0.782608695652174,4.140022439214821,answer
663,5,119,6.6,3.269302832244009,18,0,0.7899159663865546,4.4055290132558795,333,answer,135,5,88,4.6,3.174232385261797,16,0,0.8181818181818182,4.160185254263348,answer,223,4,85,5.5,3.734355742296919,16,0,0.8470588235294118,4.179543493499586,answer
623,4,131,7.5,3.8291170634920637,17,0,0.7251908396946565,4.364234486916396,334,answer,108,2,69,6.0,4.4312015503875966,18,0,0.855072463768116,3.9969332331050698,answer,200,2,70,5.5,4.3279069767441865,15,0,0.8714285714285714,4.034514365305933,answer
636,5,109,6.2,3.1932804232804233,14,0,0.7706422018348624,4.301632477395517,335,answer,120,2,81,5.0,4.532258064516129,14,0,0.8765432098765432,4.179492956867876,answer,183,2,77,6.0,3.811217008797654,12,0,0.8441558441558441,4.081675022585329,answer
707,5,109,6.8,3.2000417710944027,11,0,0.7614678899082569,4.259725113855302,336,answer,123,4,79,5.0,3.2625,15,0,0.7974683544303798,4.016165101865143,answer,168,4,75,4.75,3.4137060257749914,17,0,0.84,4.019299315498754,answer
597,4,99,7.0,3.2422214724846303,7,0,0.8080808080808081,4.299204378805187,337,refuse,132,3,87,6.333333333333333,4.506796690307329,22,0,0.7816091954022989,4.112446653254943,answer,189,3,90,6.333333333333333,4.291957604785812,23,0,0.7777777777777778,4.122278971584539,answer
638,6,130,6.0,3.318783068783069,12,0,0.7076923076923077,4.335238503742661,338,answer,121,5,86,4.4,2.6734722222222222,18,1,0.8255813953488372,4.111567276137568,refuse,259,5,86,5.2,2.9139676113360324,13,1,0.8023255813953488,4.08031885569951,answer
776,6,116,6.333333333333333,3.0877320735057308,15,0,0.7413793103448276,4.255086375539272,339,answer,156,5,96,5.2,3.333611111111111,18,0,0.7708333333333334,4.151627713986811,answer,218,5,82,4.8,3.0338749485808307,11,0,0.7926829268292683,4.014445516934496,refuse
771,6,145,6.5,3.9581482176114138,14,0,0.7586206896551724,4.519979029711116,340,answer,173,4,120,7.0,4.580059523809524,21,2,0.7666666666666667,4.359006584906953,answer,218,4,110,6.75,4.1221014492753625,18,2,0.7818181818181819,4.300182907036876,answer
622,6,111,5.666666666666667,2.9504108934543716,10,0,0.7207207207207207,4.21443445017118,341,answer,131,4,91,5.75,3.637896825396825,18,1,0.7692307692307693,4.109664132433179,answer,188,4,93,6.0,3.7694980694980695,20,1,0.7634408602150538,4.115845518741189,answer
696,5,138,8.2,3.7592625505429105,10,0,0.7246376811594203,4.384594282396108,342,refuse,154,6,104,5.5,3.0292125240637824,22,1,0.7788461538461539,4.24600164107787,refuse,209,6,103,5.0,2.9700708595159395,17,1,0.7864077669902912,4.2543101313359655,refuse
671,5,123,7.2,3.4592763270182627,9,0,0.7886178861788617,4.468318265458059,343,answer,145,6,102,5.333333333333333,2.8253968253968256,18,1,0.7549019607843137,4.205180879959243,answer,254,6,94,4.666666666666667,2.867258107389686,11,1,0.7978723404255319,4.190274163764129,answer
659,5,101,5.2,3.265584415584416,9,0,0.7623762376237624,4.21543654174132,344,answer,122,4,77,4.75,3.002168062200957,13,0,0.7792207792207793,3.9523668139272767,answer,211,3,73,5.666666666666667,4.143233938586262,12,0,0.8082191780821918,3.9488787091054895,refuse
654,4,105,5.75,3.4361145320197046,7,0,0.7619047619047619,4.259365275504383,345,answer,148,4,97,6.0,5.028552769070011,18,0,0.7422680412371134,4.13535611187682,answer,220,4,90,6.25,4.963303063160748,19,0,0.7666666666666667,4.084889434529469,refuse
695,4,128,7.0,3.5525860193118457,13,0,0.7265625,4.2883453889477465,346,answer,119,5,86,4.6,3.1726190476190474,23,0,0.8023255813953488,4.012434362490207,answer,204,4,60,4.5,3.4294871794871797,13,0,0.85,3.8215953000229343,refuse
751,5,123,5.6,3.4543442143442142,11,0,0.7154471544715447,4.2781332974159385,347,answer,140,4,92,5.0,3.3774625689519304,19,2,0.7934782608695652,4.137396650433258,answer,239,3,88,6.666666666666667,4.596480679814013,18,2,0.7954545454545454,4.065665184188993,answer
700,4,119,6.0,3.74231555408026,11,0,0.7394957983193278,4.2999510654933575,348,answer,147,3,99,7.0,5.238300051203277,23,1,0.797979797979798,4.243192485427605,answer,241,3,91,6.666666666666667,4.730864982255416,13,1,0.7912087912087912,4.131727517163744,answer
740,5,121,6.6,3.139431157078216,12,0,0.71900826446281,4.312285282922901,349,answer,144,5,94,4.8,3.486708629812078,18,0,0.7340425531914894,4.013300415542057,answer,227,4,86,5.5,4.335833333333333,14,0,0.7558139534883721,3.9702899259357487,refuse
683,4,132,8.5,3.880050505050505,16,0,0.696969696969697,4.337665097936987,350,answer,148,5,100,5.4,4.084901960784314,22,0,0.77,4.198783605092432,answer,252,4,94,6.5,4.358862433862434,19,0,0.7340425531914894,4.065680243147759,answer
708,4,114,7.25,3.2999049025900478,16,0,0.7894736842105263,4.372755616460818,351,answer,142,5,94,5.2,3.634916985951469,20,0,0.8297872340425532,4.233781202211317,answer,256,5,94,5.2,3.429365079365079,17,0,0.8085106382978723,4.17448139922165,answer
629,4,95,6.75,3.1948329448329447,16,0,0.8526315789473684,4.323972557789783,352,refuse,113,4,69,5.0,3.1241830065359477,18,0,0.855072463768116,4.010444358994886,answer,187,4,72,4.0,2.654166666666667,14,0,0.875,4.069590564804063,refuse
633,4,99,5.5,3.212878787878788,7,0,0.8383838383838383,4.349930937395268,353,answer,103,2,64,5.5,4.320540540540541,13,0,0.859375,3.934098837133371,answer,158,2,55,6.0,4.131060606060606,5,0,0.8727272727272727,3.7961767664076755,answer
549,6,122,5.166666666666667,2.965423021060276,10,0,0.7049180327868853,4.308112800284413,354,answer,120,5,87,4.6,3.01375,15,0,0.7586206896551724,4.034571667024962,refuse,227,5,96,4.4,3.3231523378582204,11,0,0.7604166666666666,4.115687267118635,refuse
688,5,107,6.4,2.935586323985715,13,0,0.8130841121495327,4.3756545935208635,355,refuse,120,3,78,6.0,4.161183261183261,11,1,0.8717948717948718,4.165562161253281,answer,187,3,77,6.333333333333333,3.701058201058201,12,1,0.8961038961038961,4.186183977934192,answer
680,4,120,6.25,3.376620038259206,12,0,0.7583333333333333,4.36644033702539,356,answer,130,3,87,5.666666666666667,3.8554435107376284,14,1,0.8505747126436781,4.220877502941935,refuse,195,3,79,5.333333333333333,4.056187290969899,9,1,0.8734177215189873,4.163172735184759,refuse
663,6,114,5.0,2.9629106398556115,12,0,0.7280701754385965,4.289398551622798,357,refuse,137,4,93,5.75,4.0313324175824174,14,0,0.7956989247311828,4.191433661871291,answer,227,4,82,5.0,3.899825174825175,11,0,0.8048780487804879,4.076886429207815,answer
612,4,117,6.5,3.584595337473277,12,0,0.7692307692307693,4.384352810328107,358,refuse,130,2,87,7.0,4.2254901960784315,11,0,0.7816091954022989,4.064310019690613,answer,194,2,87,7.0,4.470588235294118,12,0,0.8045977011494253,4.123162373786245,refuse
608,4,111,6.5,3.536926475786497,12,0,0.7837837837837838,4.355905302840229,359,refuse,152,4,109,6.25,4.6484523809523814,17,0,0.7339449541284404,4.2034164252593476,answer,217,4,89,6.0,4.087431426332288,11,0,0.7752808988764045,4.078751257320373,answer
668,7,115,5.428571428571429,2.889924935491438,9,0,0.8,4.388345517904352,360,answer,124,5,82,4.4,2.9516666666666667,18,2,0.7682926829268293,3.9948118356731013,answer,166,5,82,4.6,2.970833333333333,16,2,0.7926829268292683,4.018943103645814,answer
646,5,113,6.2,3.0208427050532314,7,0,0.7610619469026548,4.350855070071018,361,answer,149,4,99,6.0,4.137251984126984,23,0,0.7575757575757576,4.090739051402294,answer,174,4,91,6.75,3.9551352546708585,21,0,0.7362637362637363,3.9717974212370475,answer
568,4,123,6.5,3.7330557732497387,5,1,0.7398373983739838,4.358519562437435,362,answer,152,4,106,5.5,4.153682920536636,20,1,0.7547169811320755,4.20306101624746,answer,253,3,98,5.666666666666667,3.8538995726495724,15,1,0.7448979591836735,4.119749459071652,answer
728,6,116,5.333333333333333,2.8640005366760586,11,0,0.7672413793103449,4.344099601203364,363,answer,115,3,74,6.333333333333333,3.8880877742946707,17,1,0.7972972972972973,3.994775795957915,refuse,159,3,65,5.666666666666667,3.7839506172839505,12,1,0.8307692307692308,3.915633694401443,answer
662,6,127,5.833333333333333,3.1409331409331407,10,0,0.7322834645669292,4.353666458680402,364,answer,124,2,84,6.5,5.984375,19,1,0.7738095238095238,4.0200904770571135,answer,165,2,81,6.5,5.917553191489361,16,1,0.7654320987654321,3.962050893272854,answer
701,5,122,6.2,3.165977011494253,10,0,0.7704918032786885,4.426032404825295,365,refuse,112,4,76,4.75,3.2001041666666667,15,0,0.7763157894736842,3.9625944091534744,answer,167,4,86,5.0,3.9910427807486633,16,0,0.7325581395348837,3.972574240025634,answer
639,4,120,7.25,3.537036518674791,12,0,0.7583333333333333,4.363366986105991,366,answer,109,3,74,5.0,2.7072072072072073,21,0,0.7567567567567568,3.8602253626223346,answer,144,3,72,4.333333333333333,2.830808080808081,14,0,0.7638888888888888,3.8350321776918603,answer
666,4,123,7.75,3.5392574092574094,12,0,0.7723577235772358,4.4324519677155445,367,answer,109,3,78,4.666666666666667,2.7964285714285713,22,0,0.7564102564102564,3.8988247973109686,answer,159,3,79,4.666666666666667,3.1200929152148666,17,0,0.7215189873417721,3.8304958951506833,refuse
705,6,110,6.333333333333333,3.1914942900237016,12,0,0.7454545454545455,4.245279074754448,368,refuse,109,4,69,4.75,2.489635364635365,15,0,0.8260869565217391,3.9653373039848487,answer,144,4,66,4.5,2.624788255223038,13,0,0.8333333333333334,3.9296732195895565,answer
669,5,117,6.6,3.28265492090556,6,0,0.7350427350427351,4.298069263279638,369,refuse,117,3,76,6.333333333333333,3.5133461635009624,14,0,0.75,3.927023787402871,refuse,138,3,71,5.0,3.3113285350127457,12,0,0.7605633802816901,3.833376061785842,answer
617,6,116,6.666666666666667,2.8522596364987667,13,0,0.7844827586206896,4.3777738386508815,370,answer,124,5,89,5.2,3.975187969924812,15,0,0.7752808988764045,4.10576009565646,answer,161,3,79,6.333333333333333,4.116934046345811,15,0,0.7721518987341772,3.995418698065426,answer
729,5,113,6.6,3.1437743835112255,8,0,0.7433628318584071,4.25886608205156,371,answer,106,4,67,4.75,3.0679723502304146,9,1,0.8059701492537313,3.899399823169691,refuse,173,4,67,4.5,2.8595474989777836,11,1,0.8208955223880597,3.903438279953002,refuse
682,6,126,5.666666666666667,3.2558132227249876,10,0,0.7301587301587301,4.355018027888433,372,refuse,152,4,101,6.0,4.094836058250692,16,1,0.7623762376237624,4.199031878714897,answer,172,3,90,7.333333333333333,4.21978021978022,13,1,0.7777777777777778,4.094478836943528,answer
695,7,124,6.0,2.9179044038177167,11,0,0.7338709677419355,4.361133240177637,373,refuse,116,5,76,5.4,3.0363369963369964,17,0,0.8157894736842105,4.054708794343124,answer,185,5,73,4.6,2.77814652014652,14,0,0.8356164383561644,4.048239870937149,answer
670,5,122,6.6,3.1252645502645504,9,0,0.7540983606557377,4.395664729346662,374,refuse,124,4,81,5.75,3.870122630992196,13,0,0.7901234567901234,4.042574995282789,answer,151,3,74,6.333333333333333,3.924603174603175,11,0,0.8108108108108109,3.99018393009758,answer
693,5,118,6.4,3.1961660811008636,9,0,0.7796610169491526,4.407813631227059,375,refuse,112,5,75,5.0,3.1455072463768117,14,0,0.8266666666666667,4.044759882231546,answer,237,3,74,5.666666666666667,3.811111111111111,12,0,0.7837837837837838,3.9447101688151704,refuse
657,5,106,6.8,3.122552036199095,7,0,0.6981132075471698,4.08215113584148,376,answer,125,4,79,4.5,2.7080176767676765,11,0,0.8481012658227848,4.117152039748845,answer,160,4,81,5.0,3.2519508448540706,14,0,0.8765432098765432,4.168838065295588,refuse
647,4,110,6.0,3.217054263565892,7,0,0.7636363636363637,4.2749775550185145,377,answer,142,4,94,5.5,3.5937822497420018,8,0,0.7978723404255319,4.196577031985473,answer,157,4,80,4.75,3.03517316017316,8,0,0.8,4.05048859796674,answer
721,5,119,6.6,3.208609195402299,10,0,0.7563025210084033,4.358349190457178,378,answer,144,4,92,5.25,3.665230194641959,8,0,0.8260869565217391,4.211671066732654,answer,201,4,80,4.75,3.3225605413105415,6,0,0.825,4.078605355195679,answer
690,5,114,6.6,3.1887727339739724,12,0,0.7543859649122807,4.269667493913875,379,answer,107,4,69,5.25,2.5817099567099566,14,0,0.8695652173913043,4.010444358993886,answer,138,4,68,5.0,2.8782467532467533,12,0,0.8529411764705882,3.959477872456822,refuse
716,5,132,6.6,3.4352689793866267,9,0,0.7424242424242424,4.394785889701884,380,refuse,164,4,112,5.25,4.3929403541472505,13,1,0.8125,4.3795319527629815,answer,186,4,106,5.0,4.133333333333333,11,1,0.8018867924528302,4.305285368881734,answer
710,5,124,6.4,3.1233731546231547,10,0,0.7903225806451613,4.432197839152465,381,refuse,114,4,77,5.5,4.1004329004329,11,0,0.8571428571428571,4.096164863578757,answer,166,4,77,4.75,3.3493867243867244,10,0,0.8441558441558441,4.088470453023828,refuse
639,4,122,7.75,3.6234806859806863,11,0,0.7950819672131147,4.427682856752679,382,refuse,133,5,88,4.4,2.83389527458493,11,0,0.8522727272727273,4.232219370087541,answer,164,5,84,4.4,2.908333333333333,10,0,0.8452380952380952,4.174027095203514,answer
683,4,116,7.5,3.4433100414078677,9,0,0.7931034482758621,4.410100248483734,383,answer,147,5,100,5.2,3.117260018639329,14,0,0.83,4.295824210364824,answer,176,5,96,5.0,3.0767521367521367,14,0,0.8333333333333334,4.256553366461719,answer
725,5,118,6.6,3.1776484221305954,11,0,0.7203389830508474,4.238223041065511,384,answer,117,5,73,4.2,2.575793650793651,10,0,0.8082191780821918,3.9794463188745595,answer,172,5,73,4.0,2.532936507936508,10,0,0.8082191780821918,3.9676237679518835,answer
603,4,102,6.5,3.368258178603006,11,0,0.7450980392156863,4.199372354344493,385,refuse,136,5,88,5.2,3.536660724896019,14,0,0.7272727272727273,3.9742198482612374,answer,181,5,82,5.2,3.174891774891775,11,0,0.7073170731707317,3.8802598053002284,answer
735,5,114,6.0,3.4390068649885586,8,0,0.7719298245614035,4.328703605053038,386,answer,131,5,83,4.6,3.0517316017316016,12,0,0.7710843373493976,4.061787237524373,refuse,207,5,88,4.8,2.9670266575529736,11,0,0.7840909090909091,4.096055675286137,answer
700,6,109,6.0,2.86780303030303,9,0,0.7614678899082569,4.239622195682483,387,refuse,138,4,82,5.25,3.8095475113122172,11,0,0.7804878048780488,3.9965001641853206,refuse,176,4,72,5.25,3.399132730015083,10,0,0.7916666666666666,3.9193158664154755,refuse
680,5,122,5.4,3.5090909090909093,11,0,0.7377049180327869,4.3093943412920295,388,answer,141,5,94,5.4,3.4055403915081333,15,1,0.7872340425531915,4.2021435016009905,refuse,205,5,100,5.4,3.5902270726984686,15,1,0.76,4.175147913297362,refuse
673,6,118,5.5,3.142876129718235,10,0,0.7372881355932204,4.322847923299035,389,answer,154,5,101,5.4,3.455602949681897,15,0,0.7227722772277227,4.099300565469717,refuse,214,5,101,5.4,3.265107480239059,16,0,0.7425742574257426,4.126751938955239,refuse
643,5,113,5.4,3.569275613275613,11,0,0.7522123893805309,4.284014844805264,390,refuse,116,6,78,4.166666666666667,2.6950571895424837,14,0,0.782051282051282,4.005605119592602,refuse,194,6,90,4.666666666666667,2.8572348484848487,13,0,0.7555555555555555,4.073261698002367,refuse
605,5,116,5.8,3.366327875023527,10,0,0.7586206896551724,4.336659547606474,391,refuse,150,6,105,4.833333333333333,3.081478625338274,20,0,0.7523809523809524,4.1792129738625405,answer,199,6,101,5.0,2.7312599681020733,17,0,0.7524752475247525,4.1499951675112134,answer
725,6,119,6.333333333333333,3.029653976839332,10,0,0.7394957983193278,4.311751060673635,392,refuse,103,4,62,4.75,2.4270594965675056,7,0,0.8709677419354839,3.9090191343845135,answer,176,4,62,4.75,2.4618055555555554,7,0,0.8225806451612904,3.841940374978486,refuse
610,4,101,7.0,3.1595065562456868,11,0,0.7425742574257426,4.182627215690474,393,answer,121,4,75,4.75,2.8016114002956107,8,0,0.76,3.918980096592673,answer,170,4,72,4.75,2.977543016194332,9,0,0.7777777777777778,3.9082905226898985,answer
649,4,121,6.75,3.776160811546841,7,0,0.6859504132231405,4.196199384733739,394,answer,145,4,98,5.25,3.8833641215106733,14,0,0.7959183673469388,4.195111688457694,refuse,211,4,92,5.5,3.794107142857143,10,0,0.7282608695652174,4.000713229179934,answer
747,5,120,6.6,3.3672924297924296,11,0,0.7416666666666667,4.328374481810786,395,answer,131,3,81,5.333333333333333,3.426388888888889,9,0,0.8271604938271605,4.076804485677811,refuse,188,3,72,5.0,2.990119151409474,8,0,0.8194444444444444,3.938569954762361,answer
702,5,121,6.8,3.267016317016317,10,0,0.768595041322314,4.4076933950134425,396,refuse,127,3,83,6.333333333333333,4.469753086419753,9,1,0.8072289156626506,4.092147685509618,answer,176,3,81,6.0,4.466233230134159,9,1,0.8148148148148148,4.086383741024245,refuse
703,5,119,6.0,3.477452964991665,6,0,0.7899159663865546,4.421575588927178,397,refuse,146,5,98,4.6,3.6364585414585413,7,1,0.7346938775510204,4.107362282926224,answer,246,5,96,4.8,3.6675757575757575,8,1,0.7291666666666666,4.076792887482321,answer
668,4,118,8.25,3.5631694000502048,10,0,0.7627118644067796,4.358679317807914,398,refuse,117,3,77,6.0,3.920751633986928,10,0,0.7662337662337663,3.94115842149509,answer,179,3,76,5.666666666666667,4.155264279624894,10,0,0.7894736842105263,3.9661546276333794,answer
667,4,109,7.0,3.4037154217009142,10,0,0.8073394495412844,4.3796252869042975,399,refuse,134,3,91,5.666666666666667,4.089452092893895,17,0,0.7802197802197802,4.1107435335945866,answer,200,3,79,6.333333333333333,4.1293866264454495,11,0,0.7974683544303798,4.002042092288294,answer
709,6,108,6.833333333333333,3.2423747276688455,12,0,0.75,4.237463110726658,400,answer,139,4,87,5.5,3.1991459627329193,12,0,0.7816091954022989,4.080244437634519,answer,157,4,82,5.25,3.1832142857142856,13,0,0.7804878048780488,3.9945934812168193,answer
620,4,92,6.0,3.019047619047619,8,0,0.7282608695652174,4.080064032613926,401,answer,111,3,71,5.333333333333333,3.8856854994962413,10,0,0.7746478873239436,3.8538762847448678,answer,137,4,72,4.75,2.9333858543417364,8,0,0.8194444444444444,3.949595298488937,answer
664,6,127,6.333333333333333,3.033788174139051,12,0,0.6850393700787402,4.281834254856189,402,answer,120,4,84,5.0,3.588989441930618,14,1,0.7380952380952381,3.9685865477960593,answer,134,3,74,6.333333333333333,3.837359943977591,12,0,0.7567567567567568,3.8764543129056555,answer
634,4,95,7.25,2.9170250039815255,9,0,0.7473684210526316,4.102118968402401,403,answer,107,2,68,6.5,3.968984962406015,11,0,0.8088235294117647,3.9137074784034898,answer,134,2,66,6.5,3.689162561576355,13,0,0.803030303030303,3.8745878417189026,answer
615,6,112,5.333333333333333,3.0665291752022106,8,0,0.7410714285714286,4.263720404939673,404,refuse,113,3,75,5.666666666666667,3.932022084195997,13,1,0.8133333333333334,4.014768674519542,answer,137,3,74,6.333333333333333,3.813852813852814,15,1,0.8243243243243243,4.015988558540966,answer
732,5,119,6.8,3.2566080562659847,11,0,0.7478991596638656,4.351434662852712,405,answer,137,4,92,6.0,4.0288346702317295,10,0,0.75,4.064680354374349,refuse,172,3,73,6.666666666666667,3.30484126984127,11,0,0.8356164383561644,3.9912688697952357,answer
625,4,110,6.25,3.8543010752688174,9,0,0.7636363636363637,4.2853841167758615,406,answer,115,3,76,5.333333333333333,4.346201329534663,12,0,0.7894736842105263,3.980835124430367,answer,139,3,73,6.0,4.084335417668751,12,0,0.8082191780821918,3.9641625139900247,answer
602,4,111,7.0,3.315308254963427,10,0,0.7477477477477478,4.243403066614652,407,answer,116,3,79,5.666666666666667,3.619488536155203,13,0,0.810126582278481,4.046959920201472,answer,142,3,80,6.0,3.6750440917107583,13,0,0.7875,4.00842536877966,answer
673,6,114,5.666666666666667,3.2293907129349315,12,0,0.7543859649122807,4.2825922386112,408,answer,126,5,81,4.8,2.6454212454212453,12,0,0.8395061728395061,4.131268122992555,answer,152,5,76,4.8,2.541779788838612,12,0,0.8289473684210527,4.050237767058034,answer
669,5,117,6.0,3.1789345063538614,8,0,0.7008547008547008,4.277714782557652,409,answer,118,3,77,6.0,3.796891996891997,12,0,0.7922077922077922,4.006145749225323,answer,137,3,67,6.0,3.679139218269653,11,0,0.8059701492537313,3.882747319340272,answer
590,5,133,7.2,3.54272030651341,18,1,0.7218045112781954,4.366427186799872,410,answer,130,5,87,4.4,3.0977142857142854,14,0,0.8275862068965517,4.141205413224402,answer,177,5,80,4.4,3.074002849002849,12,0,0.825,4.055801380939556,answer
